symbol,date,price
CHFJPY,mar 2013,13648
CHFJPY,apr 2013,13485
CHFJPY,may 2013,13469
CHFJPY,jun 2013,13478
CHFJPY,jul 2013,13845
CHFJPY,aug 2013,13838
CHFJPY,sep 2013,14059
CHFJPY,oct 2013,13322
CHFJPY,nov 2013,13225
CHFJPY,dec 2013,14012
CHFJPY,jan 2014,13642
CHFJPY,feb 2014,13291
CHFJPY,mar 2014,13277
CHFJPY,apr 2014,13277
CHFJPY,may 2014,12542
CHFJPY,jun 2014,12542
CHFJPY,jul 2014,12907
CHFJPY,aug 2014,12788
CHFJPY,sep 2014,13423
CHFJPY,oct 2014,13931
CHFJPY,nov 2014,14000
