symbol,date,price
GBPUSD,mar 2013,18994
GBPUSD,apr 2013,18732
GBPUSD,may 2013,17943
GBPUSD,jun 2013,15835
GBPUSD,jul 2013,16361
GBPUSD,aug 2013,16422
GBPUSD,sep 2013,17005
GBPUSD,oct 2013,17005
GBPUSD,nov 2013,16491
GBPUSD,dec 2013,18067
GBPUSD,jan 2014,18067
GBPUSD,feb 2014,18139
GBPUSD,mar 2014,18180
GBPUSD,apr 2014,18142
GBPUSD,may 2014,18328
GBPUSD,jun 2014,18161
GBPUSD,jul 2014,18403
GBPUSD,aug 2014,18692
GBPUSD,sep 2014,18842
GBPUSD,oct 2014,19041
GBPUSD,nov 2014,18900
