symbol,date,price
GBPAUD,mar 2013,21384
GBPAUD,apr 2013,21407
GBPAUD,may 2013,23360
GBPAUD,jun 2013,24305
GBPAUD,jul 2013,23818
GBPAUD,aug 2013,24305
GBPAUD,sep 2013,23818
GBPAUD,oct 2013,23095
GBPAUD,nov 2013,25130
GBPAUD,dec 2013,26264
GBPAUD,jan 2014,24628
GBPAUD,feb 2014,23877
GBPAUD,mar 2014,24016
GBPAUD,apr 2014,24824
GBPAUD,may 2014,23854
GBPAUD,jun 2014,23112
GBPAUD,jul 2014,22936
GBPAUD,aug 2014,23916
GBPAUD,sep 2014,25839
GBPAUD,oct 2014,25839
GBPAUD,nov 2014,25500
