symbol,date,price
NZDUSD,mar 2013,19243
NZDUSD,apr 2013,21778
NZDUSD,may 2013,23047
NZDUSD,jun 2013,23047
NZDUSD,jul 2013,22785
NZDUSD,aug 2013,22268
NZDUSD,sep 2013,20666
NZDUSD,oct 2013,20666
NZDUSD,nov 2013,19877
NZDUSD,dec 2013,19877
NZDUSD,jan 2014,19877
NZDUSD,feb 2014,19877
NZDUSD,mar 2014,20845
NZDUSD,apr 2014,20845
NZDUSD,may 2014,20845
NZDUSD,jun 2014,21162
NZDUSD,jul 2014,21166
NZDUSD,aug 2014,21962
NZDUSD,sep 2014,24268
NZDUSD,oct 2014,24868
NZDUSD,nov 2014,25268
