symbol,date,price
EURUSD,mar 2013,13436
EURUSD,apr 2013,13209
EURUSD,may 2013,12201
EURUSD,jun 2013,12898
EURUSD,jul 2013,14439
EURUSD,aug 2013,13928
EURUSD,sep 2013,13886
EURUSD,oct 2013,14592
EURUSD,nov 2013,14185
EURUSD,dec 2013,15333
EURUSD,jan 2014,14648
EURUSD,feb 2014,14383
EURUSD,mar 2014,14675
EURUSD,apr 2014,14540
EURUSD,may 2014,14868
EURUSD,jun 2014,14868
EURUSD,jul 2014,15568
EURUSD,aug 2014,16399
EURUSD,sep 2014,17969
EURUSD,oct 2014,17669
EURUSD,nov 2014,15000
