symbol,date,price
EURSEK,mar 2013,10029
EURSEK,apr 2013,9972
EURSEK,may 2013,9905
EURSEK,jun 2013,10009
EURSEK,jul 2013,9918
EURSEK,aug 2013,10068
EURSEK,sep 2013,10159
EURSEK,oct 2013,10037
EURSEK,nov 2013,10130
EURSEK,dec 2013,10186
EURSEK,jan 2014,10247
EURSEK,feb 2014,10340
EURNOK,mar 2014,10349
EURNOK,avr 2014,10340
EURSEK,may 2014,10000
EURSEK,jun 2014,10250
EURSEK,jul 2014,10100
EURSEK,aug 2014,10200
EURSEK,sep 2014,10400
EURSEK,oct 2014,10900
EURSEK,nov 2014,10850
