symbol,date,price
EURNOK,mar 2013,10029
EURNOK,apr 2013,9972
EURNOK,may 2013,9905
EURNOK,jun 2013,10009
EURNOK,jul 2013,9918
EURNOK,aug 2013,10068
EURNOK,sep 2013,10159
EURNOK,oct 2013,10037
EURNOK,nov 2013,10130
EURNOK,dec 2013,10186
EURNOK,jan 2014,10247
EURNOK,feb 2014,10340
EURNOK,mar 2014,10349
EURNOK,avr 2014,10340
EURNOK,may 2014,10000
EURNOK,jun 2014,10250
EURNOK,jul 2014,10350
EURNOK,aug 2014,10400
EURNOK,sep 2014,10420
EURNOK,oct 2014,10500
EURNOK,nov 2014,10480
