symbol,date,price
GBPJPY,mar 2013,14380
GBPJPY,apr 2013,14256
GBPJPY,may 2013,14379
GBPJPY,jun 2013,13329
GBPJPY,jul 2013,13759
GBPJPY,aug 2013,14065
GBPJPY,sep 2013,15406
GBPJPY,oct 2013,15395
GBPJPY,nov 2013,16450
GBPJPY,dec 2013,17147
GBPJPY,jan 2014,16685
GBPJPY,feb 2014,17192
GBPJPY,mar 2014,17565
GBPJPY,apr 2014,19017
GBPJPY,may 2014,19702
GBPJPY,jun 2014,20287
GBPJPY,jul 2014,19927
GBPJPY,aug 2014,18514
GBPJPY,sep 2014,19380
GBPJPY,oct 2014,18971
GBPJPY,nov 2014,18200
