symbol,date,price
USDNOK,apr 2013,13539
USDNOK,may 2013,13924
USDNOK,jun 2013,14485
USDNOK,jul 2013,14800
USDNOK,aug 2013,14608
USDNOK,sep 2013,14464
USDNOK,oct 2013,14109
USDNOK,nov 2013,13737
USDNOK,dec 2013,13359
USDNOK,jan 2014,13251
USDNOK,feb 2014,13014
USDNOK,mar 2014,10079
USDNOK,apr 2014,10487
USDNOK,may 2014,11118
USDNOK,jun 2014,11602
USDNOK,jul 2014,14577
USDNOK,aug 2014,11334
USDNOK,sep 2014,14119
USDNOK,oct 2014,14707
USDNOK,nov 2014,14000
