symbol,date,price
AUDCHF,mar 2013,12841
AUDCHF,apr 2013,11799
AUDCHF,may 2013,13704
AUDCHF,jun 2013,15932
AUDCHF,jul 2013,15150
AUDCHF,aug 2013,14898
AUDCHF,sep 2013,14376
AUDCHF,oct 2013,14376
AUDCHF,nov 2013,14115
AUDCHF,dec 2013,14434
AUDCHF,jan 2014,15118
AUDCHF,feb 2014,15118
AUDCHF,mar 2014,15754
AUDCHF,apr 2014,16075
AUDCHF,may 2014,16089
AUDCHF,jun 2014,16093
AUDCHF,jul 2014,16203
AUDCHF,aug 2014,16265
AUDCHF,sep 2014,16298
AUDCHF,oct 2014,16312
AUDCHF,nov 2014,16350
