symbol,date,price
AUDUSD,mar 2013,14071
AUDUSD,apr 2013,14427
AUDUSD,may 2013,16371
AUDUSD,jun 2013,18274
AUDUSD,jul 2013,19534
AUDUSD,aug 2013,19732
AUDUSD,sep 2013,19233
AUDUSD,oct 2013,19503
AUDUSD,nov 2013,21061
AUDUSD,dec 2013,22216
AUDUSD,jan 2014,22738
AUDUSD,feb 2014,22916
AUDUSD,mar 2014,23990
AUDUSD,apr 2014,23166
AUDUSD,may 2014,23166
AUDUSD,jun 2014,22538
AUDUSD,jul 2014,22312
AUDUSD,aug 2014,22150
AUDUSD,sep 2014,23820
AUDUSD,oct 2014,24190
AUDUSD,nov 2014,24500
