symbol,date,price
USDCAD,mar 2013,15371
USDCAD,apr 2013,15371
USDCAD,may 2013,15711
USDCAD,jun 2013,15785
USDCAD,jul 2013,15419
USDCAD,aug 2013,15770
USDCAD,sep 2013,15401
USDCAD,oct 2013,15766
USDCAD,nov 2013,15766
USDCAD,dec 2013,16123
USDCAD,jan 2014,17104
USDCAD,feb 2014,16597
USDCAD,mar 2014,16276
USDCAD,apr 2014,15908
USDCAD,may 2014,15724
USDCAD,jun 2014,15153
USDCAD,jul 2014,14671
USDCAD,aug 2014,14667
USDCAD,sep 2014,15195
USDCAD,oct 2014,15173
USDCAD,nov 2014,15700
