symbol,date,price
EURGBP,mar 2013,10029
EURGBP,apr 2013,9972
EURGBP,may 2013,9905
EURGBP,jun 2013,10009
EURGBP,jul 2013,9918
EURGBP,aug 2013,10068
EURGBP,sep 2013,10159
EURGBP,oct 2013,10037
EURGBP,nov 2013,10130
EURGBP,dec 2013,10186
EURGBP,jan 2014,10247
EURGBP,feb 2014,10340
EURGBP,mar 2014,10323
EURGBP,apr 2014,10330
EURGBP,may 2014,10373
EURGBP,jun 2014,10453
EURGBP,jul 2014,10400
EURGBP,aug 2014,10412
EURGBP,sep 2014,10435
EURGBP,oct 2014,10444
EURGBP,nov 2014,10504
