symbol,date,price
AUDNZD,apr 2013,16415
AUDNZD,may 2013,17389
AUDNZD,jun 2013,18021
AUDNZD,jul 2013,19270
AUDNZD,aug 2013,18731
AUDNZD,sep 2013,18203
AUDNZD,oct 2013,18203
AUDNZD,nov 2013,17127
AUDNZD,dec 2013,16587
AUDNZD,jan 2014,16903
AUDNZD,feb 2014,16903
AUDNZD,mar 2014,16903
AUDNZD,apr 2014,16903
AUDNZD,may 2014,16903
AUDNZD,jun 2014,16903
AUDNZD,jul 2014,16802
AUDNZD,aug 2014,16802
AUDNZD,sep 2014,16802
AUDNZD,oct 2014,17000
AUDNZD,nov 2014,17050
