symbol,date,price
USDJPY,mar 2013,12037
USDJPY,apr 2013,12537
USDJPY,may 2013,13062
USDJPY,jun 2013,13936
USDJPY,jul 2013,13942
USDJPY,aug 2013,13739
USDJPY,sep 2013,14038
USDJPY,oct 2013,13671
USDJPY,nov 2013,14453
USDJPY,dec 2013,14816
USDJPY,jan 2014,15436
USDJPY,feb 2014,15357
USDJPY,mar 2014,15717
USDJPY,apr 2014,15319
USDJPY,may 2014,15319
USDJPY,jun 2014,15319
USDJPY,jul 2014,15462
USDJPY,aug 2014,15972
USDJPY,sep 2014,16331
USDJPY,oct 2014,16500
USDJPY,nov 2014,17000
