symbol,date,price
USDPLN,mar 2013,21610
USDPLN,apr 2013,21347
USDPLN,may 2013,21082
USDPLN,jun 2013,23301
USDPLN,jul 2013,23301
USDPLN,aug 2013,24570
USDPLN,sep 2013,24050
USDPLN,oct 2013,24717
USDPLN,nov 2013,24195
USDPLN,dec 2013,24517
USDPLN,jan 2014,24837
USDPLN,feb 2014,24307
USDPLN,mar 2014,25261
USDPLN,apr 2014,25261
USDPLN,may 2014,10000
USDPLN,jun 2014,10250
USDPLN,jul 2014,10250
USDPLN,aug 2014,10400
USDPLN,sep 2014,10420
USDPLN,oct 2014,10520
USDPLN,nov 2014,10660
