symbol,date,price
AUDCAD,mar 2013,8764
AUDCAD,apr 2013,8606
AUDCAD,may 2013,10949
AUDCAD,jun 2013,11559
AUDCAD,jul 2013,12963
AUDCAD,aug 2013,12504
AUDCAD,sep 2013,12055
AUDCAD,oct 2013,13199
AUDCAD,nov 2013,12847
AUDCAD,dec 2013,13620
AUDCAD,jan 2014,12909
AUDCAD,feb 2014,13480
AUDCAD,mar 2014,13436
AUDCAD,apr 2014,13436
AUDCAD,may 2014,12832
AUDCAD,un 2014,12158
AUDCAD,jul 2014,11935
AUDCAD,aug 2014,12409
AUDCAD,sep 2014,12760
AUDCAD,oct 2014,12760
AUDCAD,nov 2014,12760
