symbol,date,price
USDSEK,apr 2013,13539
USDSEK,may 2013,13924
USDSEK,jun 2013,14485
USDSEK,jul 2013,14800
USDSEK,aug 2013,14608
USDSEK,sep 2013,14464
USDSEK,oct 2013,14109
USDSEK,nov 2013,13737
USDSEK,dec 2013,13359
USDSEK,jan 2014,13251
USDSEK,feb 2014,13014
USDSEK,mar 2014,10079
USDSEK,apr 2014,10487
USDSEK,may 2014,12556
USDSEK,jun 2014,10851
USDSEK,jul 2014,14023
USDSEK,aug 2014,15561
USDSEK,sep 2014,16693
USDSEK,oct 2014,15544
USDSEK,nov 2014,15744
